algorithm,K,M,T,delta,n,trial,seed,cumulative_regret,total_reward,total_steps,init_duration,find_good_duration,rank_duration,number_players_duration,exploration_duration,collision_count,final_assignment_success,player_count_success,rank_assignment_success,assignment_duplicate,attempt,attempts_used,retry_exhausted
izumi2026,30,12,3000000,2.2350180212482304e-08,8,17,20260527,8705532.193223648,6711800.0,1716984,229455,179760,15855,33840,1487529,1005688,1,1,1,0,0,1,0
huang2022,30,12,3000000,2.2350180212482304e-08,1,18,20260528,7866265.993202436,5046539.0,1438062,248220,57000,63420,127800,1189842,877394,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,1,18,20260528,7866265.993202436,5046539.0,1438062,248220,57000,63420,127800,1189842,877394,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,2,18,20260528,4216562.765596674,6456901.0,1188673,158010,62400,31710,63900,1030663,479254,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,3,18,20260528,3510072.979383538,6472370.0,1111716,128540,64800,21140,42600,983176,401242,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,4,18,20260528,3251663.1517950282,6468135.0,1082466,115005,67200,15855,31950,967461,373529,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,5,18,20260528,3478070.0207625795,6484825.0,1109539,107844,69600,12684,25560,1001695,399536,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,6,18,20260528,6782867.262172153,6649319.0,1495904,228920,165480,21140,42300,1266984,786733,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,7,18,20260528,7679440.4621799495,6661021.0,1597056,225870,169680,18120,38070,1371186,887573,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,8,18,20260528,9129486.89667538,6687254.0,1761465,223575,173880,15855,33840,1537890,1049782,1,1,1,0,0,1,0
huang2022,30,12,3000000,2.2350180212482304e-08,1,19,20260529,7769141.9863022445,4720082.0,1390889,248220,57000,63420,127800,1142669,868120,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,1,19,20260529,7769141.9863022445,4720082.0,1390889,248220,57000,63420,127800,1142669,868120,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,2,19,20260529,4290662.47594074,6293089.0,1178682,158010,62400,31710,63900,1020672,488315,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,3,19,20260529,3483355.57248663,6458034.0,1107144,128540,64800,21140,42600,978604,398715,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,4,19,20260529,3236201.42765693,6464381.0,1080326,115005,67200,15855,31950,965321,372149,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,5,19,20260529,3404861.827658387,6471751.0,1099930,107844,69600,12684,25560,992086,391679,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,6,19,20260529,6823973.096655387,6660365.0,1501712,228920,165480,21140,42300,1272792,791029,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,7,19,20260529,7631278.544938207,6663577.0,1591977,225870,169680,18120,38070,1366107,882436,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,8,19,20260529,8780797.28287926,6681198.0,1721958,223575,173880,15855,33840,1498383,1011351,1,1,1,0,0,1,0
huang2022,30,12,3000000,2.2350180212482304e-08,1,20,20260530,7661592.344922109,4731562.0,1380190,248220,57000,63420,127800,1131970,855775,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,1,20,20260530,7661592.344922109,4731562.0,1380190,248220,57000,63420,127800,1131970,855775,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,2,20,20260530,4181899.158698411,6290886.0,1166324,158010,62400,31710,63900,1008314,476175,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,3,20,20260530,3468593.951796887,6462649.0,1106014,128540,64800,21140,42600,977474,397089,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,4,20,20260530,3121530.069035356,6475916.0,1068840,115005,67200,15855,31950,953835,359444,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,5,20,20260530,3388672.5931755127,6474588.0,1098443,107844,69600,12684,25560,990599,389882,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,6,20,20260530,6776332.262172124,6655854.0,1495904,228920,165480,21140,42300,1266984,786503,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,7,20,20260530,7707777.655283707,6672094.0,1601445,225870,169680,18120,38070,1375575,890848,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,8,20,20260530,8696616.110464746,6688202.0,1713363,223575,173880,15855,33840,1489788,1002453,1,1,1,0,0,1,0
huang2022,30,12,3000000,2.2350180212482304e-08,1,21,20260531,7811313.586302661,4727126.0,1396370,248220,57000,63420,127800,1148150,872478,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,1,21,20260531,7811313.586302661,4727126.0,1396370,248220,57000,63420,127800,1148150,872478,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,2,21,20260531,4321088.344907901,6454982.0,1200100,158010,62400,31710,63900,1042090,490865,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,3,21,20260531,3397803.9862790653,6466588.0,1098569,128540,64800,21140,42600,970029,388858,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,4,21,20260531,3287886.5242092707,6485132.0,1088393,115005,67200,15855,31950,973388,376912,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,5,21,20260531,3518341.0276594595,6484045.0,1113937,107844,69600,12684,25560,1006093,404117,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,6,21,20260531,7034974.896657248,6671224.0,1526420,228920,165480,21140,42300,1297500,814073,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,7,21,20260531,7707499.572525055,6667200.0,1600869,225870,169680,18120,38070,1374999,890781,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,8,21,20260531,8921951.593225315,6688337.0,1738473,223575,173880,15855,33840,1514898,1026915,1,1,1,0,0,1,0
huang2022,30,12,3000000,2.2350180212482304e-08,1,22,20260532,7836599.248373193,4883833.0,1416638,248220,57000,63420,127800,1168418,875053,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,1,22,20260532,7836599.248373193,4883833.0,1416638,248220,57000,63420,127800,1168418,875053,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,2,22,20260532,4344674.731115152,6473760.0,1204818,158010,62400,31710,63900,1046808,493308,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,3,22,20260532,3483096.572486626,6458293.0,1107144,128540,64800,21140,42600,978604,398623,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,4,22,20260532,3244468.3724846723,6474800.0,1082407,115005,67200,15855,31950,967402,372535,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,5,22,20260532,7022994.551829273,6657748.0,1523585,234848,158720,25368,50760,1288737,812630,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,6,22,20260532,7030175.6897607865,6678717.0,1526720,234464,171024,21140,42300,1292256,815594,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,7,22,20260532,7709676.282870096,6682075.0,1602768,231582,175392,18120,38070,1371186,892857,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,8,22,20260532,8898819.193225302,6702095.0,1737429,229455,179760,15855,33840,1507974,1026437,1,1,1,0,0,1,0
huang2022,30,12,3000000,2.2350180212482304e-08,1,23,20260533,7695396.0345788915,4885381.0,1401085,248220,57000,63420,127800,1152865,859787,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,1,23,20260533,7695396.0345788915,4885381.0,1401085,248220,57000,63420,127800,1152865,859787,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,2,23,20260533,4199985.10352759,6458142.0,1186965,158010,62400,31710,63900,1028955,477758,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,3,23,20260533,3398349.6000721785,6466644.0,1098636,128540,64800,21140,42600,970096,389244,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,4,23,20260533,3225163.075932803,6476874.0,1080488,115005,67200,15855,31950,965483,370787,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,5,23,20260533,3568191.938004682,6479369.0,1118968,107844,69600,12684,25560,1011124,409934,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,6,23,20260533,6819190.765620765,6652271.0,1500278,228920,165480,21140,42300,1271358,790839,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,7,23,20260533,7990494.862182678,6667915.0,1632465,225870,169680,18120,38070,1406595,921998,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,8,23,20260533,9067768.965640329,6682974.0,1754115,223575,173880,15855,33840,1530540,1043190,1,1,1,0,0,1,0
huang2022,30,12,3000000,2.2350180212482304e-08,1,24,20260534,7714940.020785886,4876693.0,1402294,248220,57000,63420,127800,1154074,860872,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,1,24,20260534,7714940.020785886,4876693.0,1402294,248220,57000,63420,127800,1154074,860872,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,2,24,20260534,4288570.772493766,6446518.0,1195536,158010,62400,31710,63900,1037526,487780,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,3,24,20260534,3465170.5172913666,3814087.0,810670,128540,64800,21140,42600,682130,397072,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,4,24,20260534,3121434.848344184,6299469.0,1049179,115005,67200,15855,31950,934174,359783,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,5,24,20260534,3600494.2552463785,6492933.0,1124076,110244,72000,12684,25560,1013832,414166,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,6,24,20260534,7139094.703531896,4016136.0,1242326,228920,165480,21140,42300,1013406,826759,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,7,24,20260534,8081943.648389035,6516233.0,1625757,225870,169680,18120,38070,1399887,932522,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,8,24,20260534,8816664.93115545,6689751.0,1726905,223575,173880,15855,33840,1503330,1015633,1,1,1,0,0,1,0
huang2022,30,12,3000000,2.2350180212482304e-08,1,25,20260535,7636965.082852823,4718979.0,1376046,248220,57000,63420,127800,1127826,853469,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,1,25,20260535,7636965.082852823,4718979.0,1376046,248220,57000,63420,127800,1127826,853469,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,2,25,20260535,4309439.7449077675,6447361.0,1197954,158010,62400,31710,63900,1039944,489905,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,3,25,20260535,3424216.289727599,6469556.0,1101841,128540,64800,21140,42600,973301,391755,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,4,25,20260535,3110922.448345498,6463357.0,1066260,115005,67200,15855,31950,951255,358581,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,5,25,20260535,7285437.551830111,6500767.0,1535330,234848,158720,25368,50760,1300482,842685,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,6,25,20260535,7096570.696657833,6683061.0,1534598,234464,171024,21140,42300,1300134,824206,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,7,25,20260535,7698633.365628649,6698290.0,1603344,231582,175392,18120,38070,1371762,892720,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,8,25,20260535,9105818.38633062,6725900.0,1763133,229455,179760,15855,33840,1533678,1049981,1,1,1,0,0,1,0
huang2022,30,12,3000000,2.2350180212482304e-08,1,26,20260536,7683557.3311304655,4879297.0,1399089,248220,57000,63420,127800,1150869,858391,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,1,26,20260536,7683557.3311304655,4879297.0,1399089,248220,57000,63420,127800,1150869,858391,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,2,26,20260536,4290208.772493776,6444880.0,1195536,158010,62400,31710,63900,1037526,487827,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,3,26,20260536,3520113.648349108,6476795.0,1113327,130940,67200,21140,42600,982387,403237,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,4,26,20260536,6620302.489757608,6753195.0,1489368,255000,159840,31710,63450,1234368,768448,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,5,26,20260536,7160370.531140964,6684433.0,1541856,240288,164160,25368,50760,1301568,830211,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,6,26,20260536,7025533.338036845,6708250.0,1529492,240344,176904,21140,42300,1289148,817752,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,7,26,20260536,7885370.131147201,6653139.0,1619112,237630,181440,18120,38070,1381482,914904,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,8,26,20260536,8730281.089775814,6731364.0,1721919,235671,185976,15855,33840,1486248,1010539,1,1,1,0,0,1,0
huang2022,30,12,3000000,2.2350180212482304e-08,1,27,20260537,7798337.255270832,5048820.0,1430751,248220,57000,63420,127800,1182531,869881,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,1,27,20260537,7798337.255270832,5048820.0,1430751,248220,57000,63420,127800,1182531,869881,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,2,27,20260537,4213383.765596675,6460080.0,1188673,158010,62400,31710,63900,1030663,479192,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,3,27,20260537,3383006.179382284,6454394.0,1095563,128540,64800,21140,42600,967023,387626,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,4,27,20260537,3286454.848348686,6659155.0,1107614,115005,67200,15855,31950,992609,377184,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,5,27,20260537,3519766.4552455987,6474188.0,1112998,107844,69600,12684,25560,1005154,404441,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,6,27,20260537,7123143.565623255,6640487.0,1532816,228920,165480,21140,42300,1303896,824927,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,7,27,20260537,8157390.220805017,6695296.0,1654101,225870,169680,18120,38070,1428231,940558,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,8,27,20260537,8582445.496670587,6678081.0,1699521,223575,173880,15855,33840,1475946,989815,1,1,1,0,0,1,0
huang2022,30,12,3000000,2.2350180212482304e-08,1,28,20260538,7912635.717340781,5049331.0,1443537,248220,57000,63420,127800,1195317,882201,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,1,28,20260538,7912635.717340781,5049331.0,1443537,248220,57000,63420,127800,1195317,882201,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,2,28,20260538,4339822.2966322275,6456667.0,1202374,158010,62400,31710,63900,1044364,492970,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,3,28,20260538,3482623.5724866274,6458766.0,1107144,128540,64800,21140,42600,978604,398560,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,4,28,20260538,3252591.724208797,6465222.0,1082245,115005,67200,15855,31950,967240,373776,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,5,28,20260538,7269406.772520964,6655582.0,1550786,234848,158720,25368,50760,1315938,840070,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,6,28,20260538,7041157.207002061,6661001.0,1525970,228920,165480,21140,42300,1297050,815143,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,7,28,20260538,7985821.510458591,6677949.0,1633062,225870,169680,18120,38070,1407192,921047,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,8,28,20260538,8904413.80701681,6516124.0,1717341,223575,173880,15855,33840,1493766,1025433,1,1,1,0,0,1,0
huang2022,30,12,3000000,2.2350180212482304e-08,1,29,20260539,7577259.172508666,4857200.0,1384790,248220,57000,63420,127800,1136570,846086,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,1,29,20260539,7577259.172508666,4857200.0,1384790,248220,57000,63420,127800,1136570,846086,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,2,29,20260539,4288839.772493768,6446249.0,1195536,158010,62400,31710,63900,1037526,487774,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,3,29,20260539,3504440.627659271,6463833.0,1110138,128540,64800,21140,42600,981598,400740,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,4,29,20260539,3131004.0897256783,6544553.0,1077539,115005,67200,15855,31950,962534,360318,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,5,29,20260539,3511064.5586924106,6312283.0,1093998,107844,69600,12684,25560,986154,403810,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,6,29,20260539,3482380.4483487727,6498123.0,1111500,107470,75600,10570,21300,1004030,401698,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,7,29,20260539,7866265.882871096,6648915.0,1616514,220494,164304,18120,38070,1396020,906280,1,1,1,0,0,1,0
izumi2026,30,12,3000000,2.2350180212482304e-08,8,29,20260539,8705260.882878438,6665334.0,1711779,218031,168336,15855,33840,1493748,1000691,1,1,1,0,0,1,0
