algorithm,K,M,T,delta,n,trial,seed,time,cumulative_regret,phase,attempt,attempts_used
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,712375,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,715719,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,719064,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,722408,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,725753,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,729097,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,732441,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,735786,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,739130,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,742475,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,745819,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,749164,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,752508,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,755853,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,759197,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,762542,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,765886,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,769231,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,772575,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,775920,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,779264,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,782609,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,785953,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,789298,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,792642,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,795987,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,799331,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,802676,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,806020,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,809365,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,812709,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,816054,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,819398,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,822742,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,826087,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,829431,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,832776,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,836120,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,839465,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,842809,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,846154,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,849498,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,852843,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,856187,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,859532,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,862876,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,866221,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,869565,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,872910,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,876254,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,879599,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,882943,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,886288,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,889632,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,892977,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,896321,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,899666,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,903010,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,906355,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,909699,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,913043,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,916388,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,919732,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,923077,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,926421,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,929766,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,933110,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,936455,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,939799,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,943144,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,946488,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,949833,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,953177,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,956522,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,959866,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,963211,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,966555,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,969900,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,973244,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,976589,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,979933,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,983278,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,986622,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,989967,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,993311,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,996656,298185.66666649695,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,16,20260526,1000000,298185.66666649695,distributed_exploration_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,0,0.0,not_started,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,3344,7133.933333333188,find_multiple_good_arms,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,6689,16036.933333335714,find_multiple_good_arms,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,10033,21392.866666666196,find_multiple_good_arms,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,13378,29626.86666666295,parallel_virtual_musical_chairs,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,16722,38683.79999999304,parallel_virtual_musical_chairs,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,20067,47991.799999989795,parallel_virtual_number_players,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,23411,57527.733333319884,parallel_virtual_number_players,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,26756,66525.73333331665,parallel_virtual_number_players,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,30100,75670.66666664674,parallel_virtual_number_players,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,33445,85007.66666664349,hde_phase1,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,36789,95262.59999997358,hde_phase1,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,40134,105520.59999997033,hde_phase1,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,43478,114442.53333330042,hde_phase2,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,46823,124700.53333329718,hde_phase2,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,50167,134955.4666666457,hde_phase2,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,53512,142527.46666669112,hde_phase3,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,56856,152782.40000006987,hde_phase3,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,60201,163040.4000001153,hde_phase3,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,63545,173295.33333349405,hde_phase3,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,66890,178267.3333335395,hde_phase4,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,70234,188522.26666691824,hde_phase4,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,73579,198780.26666696367,hde_phase4,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,76923,209035.20000034242,hde_phase4,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,80268,217509.20000038785,hde_phase5,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,83612,219914.1333337666,hde_phase5,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,86957,230172.13333381203,hde_phase5,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,90301,240427.06666719078,hde_phase5,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,93645,250682.00000056953,hde_phase5,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,96990,254441.00000061496,hde_phase6,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,100334,256048.93333399371,hde_phase6,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,103679,266306.93333399965,hde_phase6,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,107023,273678.8666672811,hde_phase7,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,110368,274153.86666722916,hde_phase7,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,113712,277995.8000005106,hde_phase7,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,117057,280333.80000045866,hde_phase8,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,120401,280916.7333337401,hde_phase8,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,123746,281351.7333336882,hde_phase8,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,127090,281870.6666669696,hde_phase8,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,130435,287596.6666669177,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,133779,288029.6000001991,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,137124,288521.6000001472,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,140468,288999.5333334286,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,143813,289501.5333333767,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,147157,290024.4666666581,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,150502,290547.4666666062,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,153846,291035.3999998876,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,157191,297115.3999998357,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,160535,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,163880,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,167224,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,170569,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,173913,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,177258,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,180602,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,183946,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,187291,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,190635,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,193980,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,197324,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,200669,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,204013,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,207358,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,210702,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,214047,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,217391,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,220736,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,224080,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,227425,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,230769,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,234114,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,237458,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,240803,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,244147,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,247492,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,250836,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,254181,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,257525,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,260870,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,264214,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,267559,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,270903,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,274247,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,277592,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,280936,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,284281,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,287625,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,290970,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,294314,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,297659,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,301003,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,304348,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,307692,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,311037,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,314381,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,317726,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,321070,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,324415,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,327759,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,331104,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,334448,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,337793,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,341137,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,344482,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,347826,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,351171,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,354515,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,357860,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,361204,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,364548,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,367893,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,371237,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,374582,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,377926,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,381271,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,384615,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,387960,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,391304,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,394649,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,397993,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,401338,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,404682,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,408027,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,411371,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,414716,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,418060,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,421405,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,424749,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,428094,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,431438,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,434783,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,438127,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,441472,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,444816,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,448161,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,451505,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,454849,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,458194,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,461538,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,464883,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,468227,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,471572,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,474916,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,478261,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,481605,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,484950,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,488294,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,491639,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,494983,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,498328,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,501672,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,505017,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,508361,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,511706,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,515050,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,518395,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,521739,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,525084,298185.66666649695,hde_phase9,0,1
izumi2026,10,4,1000000,7.238241365054197e-08,1,16,20260526,528428,298185.66666649695,hde_phase9,0,1
